"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","occurrence_no","collection_no","reference_no","long.x","lat.x","long","lat"
"10016","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.92,-111.95,676044,72924,24429,-111.95,-24.92,-114.130670203897,-22.5184975290086
"10017","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-26.1,-113.66,674123,72691,24429,-113.66,-26.1,-114.130670203897,-22.5184975290086
"10018","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676593,72989,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"10019","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.77,673418,72586,24429,-111.77,-25.07,-114.130670203897,-22.5184975290086
"10020","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672553,72481,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10021","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676502,72978,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"10022","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,673035,72539,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10023","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,673025,72538,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10024","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,676897,73030,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"10025","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.77,673189,72560,24429,-111.77,-25.07,-114.130670203897,-22.5184975290086
"10026","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.77,673229,72566,24429,-111.77,-25.07,-114.130670203897,-22.5184975290086
"10027","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.77,-112.5,676194,72942,24429,-112.5,-24.77,-114.130670203897,-22.5184975290086
"10028","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.68,-114.28,675153,72822,24429,-114.28,-21.68,-114.130670203897,-22.5184975290086
"10029","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.08,-113.22,8901,399,60931,-113.22,-24.08,-114.130670203897,-22.5184975290086
"10030","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672547,72480,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10031","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.85,675301,72842,24429,-111.85,-25.2,-114.130670203897,-22.5184975290086
"10032","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.66,-114.45,74254,5394,320,-114.45,-21.66,-114.130670203897,-22.5184975290086
"10033","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.85,675288,72840,24429,-111.85,-25.2,-114.130670203897,-22.5184975290086
"10034","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672643,72492,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10035","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674810,72780,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"10036","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.78,675009,72807,24429,-111.78,-25.07,-114.130670203897,-22.5184975290086
"10037","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672503,72474,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10038","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672462,72469,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10039","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.71,675488,72865,24429,-111.71,-25.2,-114.130670203897,-22.5184975290086
"10040","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,677450,73085,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"10041","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,677438,73084,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"10042","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675911,72908,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"10043","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.68,-114.28,677055,73046,24429,-114.28,-21.68,-114.130670203897,-22.5184975290086
"10044","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.85,677005,73040,24429,-111.85,-25.2,-114.130670203897,-22.5184975290086
"10045","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.73,673952,72670,24429,-115.73,-22.88,-114.130670203897,-22.5184975290086
"10046","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.61,-116,674521,72743,24429,-116,-22.61,-114.130670203897,-22.5184975290086
"10047","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.61,-116,674518,72742,24429,-116,-22.61,-114.130670203897,-22.5184975290086
"10048","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676492,72977,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"10049","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.74,-112.43,672268,72444,24429,-112.43,-24.74,-114.130670203897,-22.5184975290086
"10050","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675720,72889,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"10051","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.94,674244,72705,24429,-115.94,-22.88,-114.130670203897,-22.5184975290086
"10052","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.68,-114.28,675180,72825,24429,-114.28,-21.68,-114.130670203897,-22.5184975290086
"10053","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-23.73,-114.14,1343107,181722,60419,-114.14,-23.73,-114.130670203897,-22.5184975290086
"10054","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.37,-114.58,677889,73130,24429,-114.58,-21.37,-114.130670203897,-22.5184975290086
"10055","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672817,72513,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10056","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.55,-111.84,677791,73121,24429,-111.84,-25.55,-114.130670203897,-22.5184975290086
"10057","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-23.29,-117.46,26232,1895,46,-117.46,-23.29,-114.130670203897,-22.5184975290086
"10058","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676658,72997,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"10059","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672719,72501,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10060","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-112.09,675951,72913,24429,-112.09,-25.07,-114.130670203897,-22.5184975290086
"10061","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.99,-111.95,677732,73116,24429,-111.95,-25.99,-114.130670203897,-22.5184975290086
"10062","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.21,-113.12,677474,73087,24429,-113.12,-25.21,-114.130670203897,-22.5184975290086
"10063","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,677298,73072,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"10064","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-26.05,-112.04,675452,72861,24429,-112.04,-26.05,-114.130670203897,-22.5184975290086
"10065","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674937,72797,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"10066","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.89,-115.98,674378,72721,24429,-115.98,-22.89,-114.130670203897,-22.5184975290086
"10067","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.5,-112.24,672405,72462,24429,-112.24,-24.5,-114.130670203897,-22.5184975290086
"10068","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.01,-111.73,673664,72625,24429,-111.73,-25.01,-114.130670203897,-22.5184975290086
"10069","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.81,-115.12,130141,10752,3965,-115.12,-24.81,-114.130670203897,-22.5184975290086
"10070","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676629,72994,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"10071","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.71,676210,72944,24429,-111.71,-25.2,-114.130670203897,-22.5184975290086
"10072","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.61,-116,674500,72739,24429,-116,-22.61,-114.130670203897,-22.5184975290086
"10073","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.85,676996,73039,24429,-111.85,-25.2,-114.130670203897,-22.5184975290086
"10074","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674727,72772,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"10075","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.05,-112.07,675997,72919,24429,-112.07,-25.05,-114.130670203897,-22.5184975290086
"10076","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,676905,73031,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"10077","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.22,-113.12,677602,73101,24429,-113.12,-25.22,-114.130670203897,-22.5184975290086
"10078","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.11,-115.77,711722,75162,25360,-115.77,-22.11,-114.130670203897,-22.5184975290086
"10079","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.21,-112.23,4035,354,60930,-112.23,-25.21,-114.130670203897,-22.5184975290086
"10080","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.78,675036,72810,24429,-111.78,-25.07,-114.130670203897,-22.5184975290086
"10081","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.94,674197,72700,24429,-115.94,-22.88,-114.130670203897,-22.5184975290086
"10082","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.67,-116.04,674173,72697,24429,-116.04,-22.67,-114.130670203897,-22.5184975290086
"10083","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.93,-115.62,674482,72737,24429,-115.62,-22.93,-114.130670203897,-22.5184975290086
"10084","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.37,-114.58,673468,72594,24429,-114.58,-21.37,-114.130670203897,-22.5184975290086
"10085","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674750,72774,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"10086","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672612,72488,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10087","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-26.05,-112.04,675442,72860,24429,-112.04,-26.05,-114.130670203897,-22.5184975290086
"10088","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-112.06,676071,72927,24429,-112.06,-25.07,-114.130670203897,-22.5184975290086
"10089","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.47,-112.21,4518,373,61146,-112.21,-24.47,-114.130670203897,-22.5184975290086
"10090","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.73,673976,72673,24429,-115.73,-22.88,-114.130670203897,-22.5184975290086
"10091","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.05,-112.07,675980,72917,24429,-112.07,-25.05,-114.130670203897,-22.5184975290086
"10092","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675730,72890,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"10093","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,676940,73034,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"10094","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674719,72771,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"10095","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.18,-112.37,676347,72961,24429,-112.37,-25.18,-114.130670203897,-22.5184975290086
"10096","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.77,-112.5,676172,72939,24429,-112.5,-24.77,-114.130670203897,-22.5184975290086
"10097","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.18,-112.37,676337,72960,24429,-112.37,-25.18,-114.130670203897,-22.5184975290086
"10098","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.12,-114.44,675091,72816,24429,-114.44,-22.12,-114.130670203897,-22.5184975290086
"10099","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675712,72888,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"10100","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.94,674218,72702,24429,-115.94,-22.88,-114.130670203897,-22.5184975290086
"10101","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-26.1,-113.66,674072,72686,24429,-113.66,-26.1,-114.130670203897,-22.5184975290086
"10102","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.37,-114.58,673516,72603,24429,-114.58,-21.37,-114.130670203897,-22.5184975290086
"10103","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,677406,73081,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"10104","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-112.09,675931,72910,24429,-112.09,-25.07,-114.130670203897,-22.5184975290086
"10105","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.37,-114.58,673448,72591,24429,-114.58,-21.37,-114.130670203897,-22.5184975290086
"10106","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.19,-112.36,676389,72965,24429,-112.36,-25.19,-114.130670203897,-22.5184975290086
"10107","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.18,-111.61,4420,368,61146,-111.61,-25.18,-114.130670203897,-22.5184975290086
"10108","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.78,674983,72804,24429,-111.78,-25.07,-114.130670203897,-22.5184975290086
"10109","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.85,676952,73035,24429,-111.85,-25.2,-114.130670203897,-22.5184975290086
"10110","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676528,72981,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"10111","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.55,-111.84,677838,73125,24429,-111.84,-25.55,-114.130670203897,-22.5184975290086
